epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
107,107,43346.58203125,,,,
108,108,,43056.1484375,,,
108,108,43056.1484375,,,,
109,109,,42759.8046875,,,
109,109,42759.8046875,,,,
110,110,,42457.51171875,,,
110,110,42457.51171875,,,,
111,111,,42149.27734375,,,
111,111,42149.27734375,,,,
112,112,,41835.078125,,,
112,112,41835.078125,,,,
113,113,,41514.8984375,,,
113,113,41514.8984375,,,,
114,114,,41188.74609375,,,
114,114,41188.74609375,,,,
115,115,,40856.59765625,,,
115,115,40856.59765625,,,,
116,116,,40518.4453125,,,
116,116,40518.4453125,,,,
117,117,,40174.2734375,,,
117,117,40174.2734375,,,,
118,118,,39824.05859375,,,
118,118,39824.05859375,,,,
119,119,,39467.796875,,,
119,119,39467.796875,,,,
120,120,,39105.44921875,,,
120,120,39105.44921875,,,,
121,121,,38736.99609375,,,
121,121,38736.99609375,,,,
122,122,,38362.3828125,,,
122,122,38362.3828125,,,,
123,123,,37981.58203125,,,
123,123,37981.58203125,,,,
124,124,,37594.53125,,,
124,124,37594.53125,,,,
125,125,,37201.1796875,,,
125,125,37201.1796875,,,,
126,126,,36801.44921875,,,
126,126,36801.44921875,,,,
127,127,,36395.28125,,,
127,127,36395.28125,,,,
128,128,,35982.59375,,,
128,128,35982.59375,,,,
129,129,,35563.30859375,,,
129,129,35563.30859375,,,,
130,130,,35137.34375,,,
130,130,35137.34375,,,,
131,131,,34704.625,,,
131,131,34704.625,,,,
132,132,,34265.06640625,,,
132,132,34265.06640625,,,,
133,133,,33818.6015625,,,
133,133,33818.6015625,,,,
134,134,,33365.16015625,,,
134,134,33365.16015625,,,,
135,135,,32904.6875,,,
135,135,32904.6875,,,,
136,136,,32437.146484375,,,
136,136,32437.146484375,,,,
137,137,,31962.498046875,,,
137,137,31962.498046875,,,,
138,138,,31480.72265625,,,
138,138,31480.72265625,,,,
139,139,,30991.828125,,,
139,139,30991.828125,,,,
140,140,,30495.83984375,,,
140,140,30495.83984375,,,,
141,141,,29992.80078125,,,
141,141,29992.80078125,,,,
142,142,,29482.794921875,,,
142,142,29482.794921875,,,,
143,143,,28965.9453125,,,
143,143,28965.9453125,,,,
144,144,,28442.400390625,,,
144,144,28442.400390625,,,,
145,145,,27912.369140625,,,
145,145,27912.369140625,,,,
146,146,,27376.111328125,,,
146,146,27376.111328125,,,,
147,147,,26833.939453125,,,
147,147,26833.939453125,,,,
148,148,,26286.23828125,,,
148,148,26286.23828125,,,,
149,149,,25733.455078125,,,
149,149,25733.455078125,,,,
150,150,,25176.123046875,,,
150,150,25176.123046875,,,,
151,151,,24614.845703125,,,
151,151,24614.845703125,,,,
152,152,,24050.3125,,,
152,152,24050.3125,,,,
153,153,,23483.298828125,,,
153,153,23483.298828125,,,,
154,154,,22914.671875,,,
154,154,22914.671875,,,,
155,155,,22345.37890625,,,
155,155,22345.37890625,,,,
156,156,,21776.45703125,,,
156,156,21776.45703125,,,,
157,157,,21209.037109375,,,
157,157,21209.037109375,,,,
158,158,,20644.32421875,,,
158,158,20644.32421875,,,,
159,159,,20083.6015625,,,
159,159,20083.6015625,,,,
160,160,,19528.228515625,,,
160,160,19528.228515625,,,,
161,161,,18979.626953125,,,
161,161,18979.626953125,,,,
162,162,,18439.2734375,,,
162,162,18439.2734375,,,,
163,163,,17908.68359375,,,
163,163,17908.68359375,,,,
164,164,,17389.3984375,,,
164,164,17389.3984375,,,,
165,165,,16882.978515625,,,
165,165,16882.978515625,,,,
166,166,,16390.974609375,,,
166,166,16390.974609375,,,,
167,167,,15914.8984375,,,
167,167,15914.8984375,,,,
168,168,,15456.22265625,,,
168,168,15456.22265625,,,,
169,169,,15016.3310546875,,,
169,169,15016.3310546875,,,,
170,170,,14596.4970703125,,,
170,170,14596.4970703125,,,,
171,171,,14197.86328125,,,
171,171,14197.86328125,,,,
172,172,,13821.390625,,,
172,172,13821.390625,,,,
173,173,,13467.8466796875,,,
173,173,13467.8466796875,,,,
174,174,,13137.751953125,,,
174,174,13137.751953125,,,,
175,175,,12831.37890625,,,
175,175,12831.37890625,,,,
176,176,,12548.701171875,,,
176,176,12548.701171875,,,,
177,177,,12289.4033203125,,,
177,177,12289.4033203125,,,,
178,178,,12052.8505859375,,,
178,178,12052.8505859375,,,,
179,179,,11838.1064453125,,,
179,179,11838.1064453125,,,,
180,180,,11643.94140625,,,
180,180,11643.94140625,,,,
181,181,,11468.861328125,,,
181,181,11468.861328125,,,,
182,182,,11311.1474609375,,,
182,182,11311.1474609375,,,,
183,183,,11168.9130859375,,,
183,183,11168.9130859375,,,,
184,184,,11040.162109375,,,
184,184,11040.162109375,,,,
185,185,,10922.865234375,,,
185,185,10922.865234375,,,,
186,186,,10815.0283203125,,,
186,186,10815.0283203125,,,,
187,187,,10714.763671875,,,
187,187,10714.763671875,,,,
188,188,,10620.3642578125,,,
188,188,10620.3642578125,,,,
189,189,,10530.345703125,,,
189,189,10530.345703125,,,,
190,190,,10443.4921875,,,
190,190,10443.4921875,,,,
191,191,,10358.875,,,
191,191,10358.875,,,,
192,192,,10275.8544921875,,,
192,192,10275.8544921875,,,,
193,193,,10194.0654296875,,,
193,193,10194.0654296875,,,,
194,194,,10113.380859375,,,
194,194,10113.380859375,,,,
195,195,,10033.876953125,,,
195,195,10033.876953125,,,,
196,196,,9955.771484375,,,
196,196,9955.771484375,,,,
197,197,,9879.3798828125,,,
197,197,9879.3798828125,,,,
198,198,,9805.0576171875,,,
198,198,9805.0576171875,,,,
199,199,,9733.15234375,,,
199,199,9733.15234375,,,,
200,200,,9663.97265625,,,
200,200,9663.97265625,,,,
201,201,,9597.7587890625,,,
201,201,9597.7587890625,,,,
202,202,,9534.6689453125,,,
202,202,9534.6689453125,,,,
203,203,,9474.7734375,,,
203,203,9474.7734375,,,,
204,204,,9418.0576171875,,,
204,204,9418.0576171875,,,,
205,205,,9364.435546875,,,
205,205,9364.435546875,,,,
206,206,,9313.759765625,,,
206,206,9313.759765625,,,,
207,207,,9265.8447265625,,,
207,207,9265.8447265625,,,,
208,208,,9220.474609375,,,
208,208,9220.474609375,,,,
209,209,,9177.4267578125,,,
209,209,9177.4267578125,,,,
210,210,,9136.48046875,,,
210,210,9136.48046875,,,,
211,211,,9097.4248046875,,,
211,211,9097.4248046875,,,,
212,212,,9060.0771484375,,,
212,212,9060.0771484375,,,,
213,213,,9024.2724609375,,,
213,213,9024.2724609375,,,,
