epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
0,0,,3.266545534133911,,,
0,0,3.266545534133911,,,,
1,1,,2.165055513381958,,,
1,1,2.165055513381958,,,,
2,2,,1.4110040664672852,,,
2,2,1.4110040664672852,,,,
3,3,,0.9422137141227722,,,
3,3,0.9422137141227722,,,,
4,4,,0.687687873840332,,,
4,4,0.687687873840332,,,,
5,5,,0.5776702761650085,,,
5,5,0.5776702761650085,,,,
6,6,,0.5532630681991577,,,
6,6,0.5532630681991577,,,,
7,7,,0.5705955028533936,,,
7,7,0.5705955028533936,,,,
8,8,,0.6001744270324707,,,
8,8,0.6001744270324707,,,,
9,9,,0.6247361898422241,,,
9,9,0.6247361898422241,,,,
10,10,,0.6363509297370911,,,
10,10,0.6363509297370911,,,,
11,11,,0.6334877610206604,,,
11,11,0.6334877610206604,,,,
12,12,,0.6185157895088196,,,
12,12,0.6185157895088196,,,,
13,13,,0.5956670641899109,,,
13,13,0.5956670641899109,,,,
14,14,,0.5694697499275208,,,
14,14,0.5694697499275208,,,,
15,15,,0.543690025806427,,,
15,15,0.543690025806427,,,,
16,16,,0.5207871794700623,,,
16,16,0.5207871794700623,,,,
17,17,,0.5018313527107239,,,
17,17,0.5018313527107239,,,,
18,18,,0.48676079511642456,,,
18,18,0.48676079511642456,,,,
19,19,,0.4748176038265228,,,
19,19,0.4748176038265228,,,,
20,20,,0.46499601006507874,,,
20,20,0.46499601006507874,,,,
21,21,,0.4563888907432556,,,
21,21,0.4563888907432556,,,,
22,22,,0.44838327169418335,,,
22,22,0.44838327169418335,,,,
23,23,,0.44071581959724426,,,
23,23,0.44071581959724426,,,,
24,24,,0.4334254562854767,,,
24,24,0.4334254562854767,,,,
25,25,,0.4267502427101135,,,
25,25,0.4267502427101135,,,,
26,26,,0.4210057854652405,,,
26,26,0.4210057854652405,,,,
27,27,,0.4164750277996063,,,
27,27,0.4164750277996063,,,,
28,28,,0.4133239984512329,,,
28,28,0.4133239984512329,,,,
29,29,,0.41155552864074707,,,
29,29,0.41155552864074707,,,,
30,30,,0.4110000431537628,,,
30,30,0.4110000431537628,,,,
31,31,,0.4113416075706482,,,
31,31,0.4113416075706482,,,,
32,32,,0.4121696650981903,,,
32,32,0.4121696650981903,,,,
33,33,,0.41304445266723633,,,
33,33,0.41304445266723633,,,,
34,34,,0.41356438398361206,,,
34,34,0.41356438398361206,,,,
35,35,,0.4134218096733093,,,
35,35,0.4134218096733093,,,,
36,36,,0.4124402403831482,,,
36,36,0.4124402403831482,,,,
37,37,,0.4105873107910156,,,
37,37,0.4105873107910156,,,,
38,38,,0.4079647958278656,,,
38,38,0.4079647958278656,,,,
39,39,,0.4047791361808777,,,
39,39,0.4047791361808777,,,,
40,40,,0.4012998342514038,,,
40,40,0.4012998342514038,,,,
41,41,,0.3978141248226166,,,
41,41,0.3978141248226166,,,,
42,42,,0.39458346366882324,,,
42,42,0.39458346366882324,,,,
43,43,,0.39180898666381836,,,
43,43,0.39180898666381836,,,,
44,44,,0.3896113634109497,,,
44,44,0.3896113634109497,,,,
45,45,,0.3880237936973572,,,
45,45,0.3880237936973572,,,,
46,46,,0.3869993984699249,,,
46,46,0.3869993984699249,,,,
47,47,,0.386430025100708,,,
47,47,0.386430025100708,,,,
48,48,,0.38617265224456787,,,
48,48,0.38617265224456787,,,,
49,49,,0.3860761523246765,,,
49,49,0.3860761523246765,,,,
50,50,,0.386006623506546,,,
50,50,0.386006623506546,,,,
51,51,,0.3858644366264343,,,
51,51,0.3858644366264343,,,,
52,52,,0.3855934739112854,,,
52,52,0.3855934739112854,,,,
53,53,,0.3851804733276367,,,
53,53,0.3851804733276367,,,,
54,54,,0.38464677333831787,,,
54,54,0.38464677333831787,,,,
55,55,,0.3840353488922119,,,
55,55,0.3840353488922119,,,,
56,56,,0.3833966851234436,,,
56,56,0.3833966851234436,,,,
57,57,,0.3827759027481079,,,
57,57,0.3827759027481079,,,,
58,58,,0.3822045624256134,,,
58,58,0.3822045624256134,,,,
59,59,,0.3816966414451599,,,
59,59,0.3816966414451599,,,,
60,60,,0.38125041127204895,,,
60,60,0.38125041127204895,,,,
61,61,,0.38085293769836426,,,
61,61,0.38085293769836426,,,,
62,62,,0.3804866373538971,,,
62,62,0.3804866373538971,,,,
63,63,,0.3801358938217163,,,
63,63,0.3801358938217163,,,,
64,64,,0.37979090213775635,,,
64,64,0.37979090213775635,,,,
65,65,,0.3794500231742859,,,
65,65,0.3794500231742859,,,,
66,66,,0.37911778688430786,,,
66,66,0.37911778688430786,,,,
67,67,,0.3788025975227356,,,
67,67,0.3788025975227356,,,,
68,68,,0.37851235270500183,,,
68,68,0.37851235270500183,,,,
69,69,,0.3782511353492737,,,
69,69,0.3782511353492737,,,,
70,70,,0.37801724672317505,,,
70,70,0.37801724672317505,,,,
71,71,,0.3778029680252075,,,
71,71,0.3778029680252075,,,,
72,72,,0.37759605050086975,,,
72,72,0.37759605050086975,,,,
73,73,,0.37738320231437683,,,
73,73,0.37738320231437683,,,,
74,74,,0.37715259194374084,,,
74,74,0.37715259194374084,,,,
