epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
0,0,,3.2701058387756348,,,
0,0,3.2701058387756348,,,,
1,1,,2.169536828994751,,,
1,1,2.169536828994751,,,,
2,2,,1.416010856628418,,,
2,2,1.416010856628418,,,,
3,3,,0.949263334274292,,,
3,3,0.949263334274292,,,,
4,4,,0.69930499792099,,,
4,4,0.69930499792099,,,,
5,5,,0.5960747003555298,,,
5,5,0.5960747003555298,,,,
6,6,,0.5794167518615723,,,
6,6,0.5794167518615723,,,,
7,7,,0.6039056777954102,,,
7,7,0.6039056777954102,,,,
8,8,,0.638948917388916,,,
8,8,0.638948917388916,,,,
9,9,,0.6669341325759888,,,
9,9,0.6669341325759888,,,,
10,10,,0.6801459193229675,,,
10,10,0.6801459193229675,,,,
11,11,,0.6775258183479309,,,
11,11,0.6775258183479309,,,,
12,12,,0.6619475483894348,,,
12,12,0.6619475483894348,,,,
13,13,,0.6380614638328552,,,
13,13,0.6380614638328552,,,,
14,14,,0.6106950044631958,,,
14,14,0.6106950044631958,,,,
15,15,,0.5838066339492798,,,
15,15,0.5838066339492798,,,,
16,16,,0.559969961643219,,,
16,16,0.559969961643219,,,,
17,17,,0.5403169989585876,,,
17,17,0.5403169989585876,,,,
18,18,,0.5248128771781921,,,
18,18,0.5248128771781921,,,,
19,19,,0.5126991868019104,,,
19,19,0.5126991868019104,,,,
20,20,,0.5029474496841431,,,
20,20,0.5029474496841431,,,,
21,21,,0.494608610868454,,,
21,21,0.494608610868454,,,,
22,22,,0.48701587319374084,,,
22,22,0.48701587319374084,,,,
23,23,,0.4798456132411957,,,
23,23,0.4798456132411957,,,,
24,24,,0.47307783365249634,,,
24,24,0.47307783365249634,,,,
25,25,,0.4668984115123749,,,
25,25,0.4668984115123749,,,,
26,26,,0.4615821838378906,,,
26,26,0.4615821838378906,,,,
27,27,,0.4573839008808136,,,
27,27,0.4573839008808136,,,,
28,28,,0.45445507764816284,,,
28,28,0.45445507764816284,,,,
29,29,,0.45279619097709656,,,
29,29,0.45279619097709656,,,,
30,30,,0.4522460401058197,,,
30,30,0.4522460401058197,,,,
31,31,,0.45250454545021057,,,
31,31,0.45250454545021057,,,,
32,32,,0.45318204164505005,,,
32,32,0.45318204164505005,,,,
33,33,,0.45386165380477905,,,
33,33,0.45386165380477905,,,,
34,34,,0.4541641175746918,,,
34,34,0.4541641175746918,,,,
35,35,,0.4538021981716156,,,
35,35,0.4538021981716156,,,,
36,36,,0.4526158273220062,,,
36,36,0.4526158273220062,,,,
37,37,,0.45058512687683105,,,
37,37,0.45058512687683105,,,,
38,38,,0.44781923294067383,,,
38,38,0.44781923294067383,,,,
39,39,,0.44452810287475586,,,
39,39,0.44452810287475586,,,,
40,40,,0.44098135828971863,,,
40,40,0.44098135828971863,,,,
41,41,,0.4374627470970154,,,
41,41,0.4374627470970154,,,,
42,42,,0.4342283010482788,,,
42,42,0.4342283010482788,,,,
43,43,,0.4314732849597931,,,
43,43,0.4314732849597931,,,,
44,44,,0.42931079864501953,,,
44,44,0.42931079864501953,,,,
45,45,,0.4277670383453369,,,
45,45,0.4277670383453369,,,,
46,46,,0.4267885982990265,,,
46,46,0.4267885982990265,,,,
47,47,,0.426262229681015,,,
47,47,0.426262229681015,,,,
48,48,,0.4260407090187073,,,
48,48,0.4260407090187073,,,,
49,49,,0.42597079277038574,,,
49,49,0.42597079277038574,,,,
50,50,,0.42591768503189087,,,
50,50,0.42591768503189087,,,,
51,51,,0.4257827401161194,,,
51,51,0.4257827401161194,,,,
52,52,,0.4255116879940033,,,
52,52,0.4255116879940033,,,,
53,53,,0.42509350180625916,,,
53,53,0.42509350180625916,,,,
54,54,,0.42455193400382996,,,
54,54,0.42455193400382996,,,,
55,55,,0.4239318370819092,,,
55,55,0.4239318370819092,,,,
56,56,,0.4232850670814514,,,
56,56,0.4232850670814514,,,,
57,57,,0.4226576089859009,,,
57,57,0.4226576089859009,,,,
58,58,,0.422080934047699,,,
58,58,0.422080934047699,,,,
59,59,,0.4215690791606903,,,
59,59,0.4215690791606903,,,,
60,60,,0.4211200475692749,,,
60,60,0.4211200475692749,,,,
61,61,,0.42072078585624695,,,
61,61,0.42072078585624695,,,,
62,62,,0.4203535318374634,,,
62,62,0.4203535318374634,,,,
63,63,,0.42000290751457214,,,
63,63,0.42000290751457214,,,,
64,64,,0.4196588695049286,,,
64,64,0.4196588695049286,,,,
65,65,,0.4193190932273865,,,
65,65,0.4193190932273865,,,,
66,66,,0.41898730397224426,,,
66,66,0.41898730397224426,,,,
67,67,,0.4186706244945526,,,
67,67,0.4186706244945526,,,,
68,68,,0.4183753430843353,,,
68,68,0.4183753430843353,,,,
69,69,,0.41810426115989685,,,
69,69,0.41810426115989685,,,,
70,70,,0.4178546667098999,,,
70,70,0.4178546667098999,,,,
71,71,,0.41761860251426697,,,
71,71,0.41761860251426697,,,,
72,72,,0.4173845946788788,,,
72,72,0.4173845946788788,,,,
73,73,,0.4171406030654907,,,
73,73,0.4171406030654907,,,,
74,74,,0.4168766736984253,,,
74,74,0.4168766736984253,,,,
75,75,,0.41658785939216614,,,
75,75,0.41658785939216614,,,,
76,76,,0.4162748157978058,,,
76,76,0.4162748157978058,,,,
77,77,,0.4159433841705322,,,
77,77,0.4159433841705322,,,,
78,78,,0.41560330986976624,,,
78,78,0.41560330986976624,,,,
79,79,,0.4152655601501465,,,
79,79,0.4152655601501465,,,,
80,80,,0.4149400591850281,,,
80,80,0.4149400591850281,,,,
81,81,,0.41463375091552734,,,
81,81,0.41463375091552734,,,,
82,82,,0.4143494963645935,,,
82,82,0.4143494963645935,,,,
83,83,,0.41408616304397583,,,
83,83,0.41408616304397583,,,,
84,84,,0.4138393998146057,,,
84,84,0.4138393998146057,,,,
85,85,,0.4136030077934265,,,
85,85,0.4136030077934265,,,,
86,86,,0.4133707284927368,,,
86,86,0.4133707284927368,,,,
87,87,,0.4131373167037964,,,
87,87,0.4131373167037964,,,,
88,88,,0.4128994047641754,,,
88,88,0.4128994047641754,,,,
89,89,,0.4126557409763336,,,
89,89,0.4126557409763336,,,,
90,90,,0.412406861782074,,,
90,90,0.412406861782074,,,,
91,91,,0.41215455532073975,,,
91,91,0.41215455532073975,,,,
92,92,,0.41190090775489807,,,
92,92,0.41190090775489807,,,,
93,93,,0.4116476774215698,,,
93,93,0.4116476774215698,,,,
94,94,,0.4113960862159729,,,
94,94,0.4113960862159729,,,,
95,95,,0.411146342754364,,,
95,95,0.411146342754364,,,,
96,96,,0.4108981490135193,,,
96,96,0.4108981490135193,,,,
97,97,,0.41065067052841187,,,
97,97,0.41065067052841187,,,,
98,98,,0.41040292382240295,,,
98,98,0.41040292382240295,,,,
99,99,,0.4101542830467224,,,
99,99,0.4101542830467224,,,,
100,100,,0.4099043309688568,,,
100,100,0.4099043309688568,,,,
101,101,,0.4096527099609375,,,
101,101,0.4096527099609375,,,,
102,102,,0.4093993902206421,,,
102,102,0.4093993902206421,,,,
103,103,,0.4091442823410034,,,
103,103,0.4091442823410034,,,,
104,104,,0.40888723731040955,,,
104,104,0.40888723731040955,,,,
105,105,,0.40862786769866943,,,
105,105,0.40862786769866943,,,,
106,106,,0.40836578607559204,,,
106,106,0.40836578607559204,,,,
107,107,,0.4081003665924072,,,
107,107,0.4081003665924072,,,,
108,108,,0.4078313112258911,,,
108,108,0.4078313112258911,,,,
109,109,,0.40755829215049744,,,
109,109,0.40755829215049744,,,,
110,110,,0.40728116035461426,,,
110,110,0.40728116035461426,,,,
111,111,,0.40700018405914307,,,
111,111,0.40700018405914307,,,,
112,112,,0.4067153334617615,,,
112,112,0.4067153334617615,,,,
113,113,,0.40642696619033813,,,
113,113,0.40642696619033813,,,,
114,114,,0.4061349928379059,,,
114,114,0.4061349928379059,,,,
115,115,,0.40583938360214233,,,
115,115,0.40583938360214233,,,,
116,116,,0.4055398106575012,,,
116,116,0.4055398106575012,,,,
117,117,,0.40523576736450195,,,
117,117,0.40523576736450195,,,,
118,118,,0.4049268066883087,,,
118,118,0.4049268066883087,,,,
119,119,,0.40461239218711853,,,
119,119,0.40461239218711853,,,,
120,120,,0.4042920768260956,,,
120,120,0.4042920768260956,,,,
121,121,,0.40396538376808167,,,
121,121,0.40396538376808167,,,,
122,122,,0.4036322832107544,,,
122,122,0.4036322832107544,,,,
123,123,,0.40329235792160034,,,
123,123,0.40329235792160034,,,,
124,124,,0.4029456675052643,,,
124,124,0.4029456675052643,,,,
125,125,,0.4025919437408447,,,
125,125,0.4025919437408447,,,,
126,126,,0.40223097801208496,,,
126,126,0.40223097801208496,,,,
127,127,,0.40186262130737305,,,
127,127,0.40186262130737305,,,,
128,128,,0.4014866352081299,,,
128,128,0.4014866352081299,,,,
129,129,,0.40110257267951965,,,
129,129,0.40110257267951965,,,,
130,130,,0.40070998668670654,,,
130,130,0.40070998668670654,,,,
131,131,,0.4003086984157562,,,
131,131,0.4003086984157562,,,,
132,132,,0.3998982310295105,,,
132,132,0.3998982310295105,,,,
133,133,,0.3994782865047455,,,
133,133,0.3994782865047455,,,,
134,134,,0.39904841780662537,,,
134,134,0.39904841780662537,,,,
135,135,,0.39860835671424866,,,
135,135,0.39860835671424866,,,,
136,136,,0.39815759658813477,,,
136,136,0.39815759658813477,,,,
137,137,,0.3976958096027374,,,
137,137,0.3976958096027374,,,,
138,138,,0.39722245931625366,,,
138,138,0.39722245931625366,,,,
139,139,,0.3967371881008148,,,
139,139,0.3967371881008148,,,,
140,140,,0.3962394893169403,,,
140,140,0.3962394893169403,,,,
141,141,,0.3957287669181824,,,
141,141,0.3957287669181824,,,,
142,142,,0.3952045142650604,,,
142,142,0.3952045142650604,,,,
143,143,,0.39466622471809387,,,
143,143,0.39466622471809387,,,,
144,144,,0.3941131830215454,,,
144,144,0.3941131830215454,,,,
145,145,,0.3935447931289673,,,
145,145,0.3935447931289673,,,,
146,146,,0.39296039938926697,,,
146,146,0.39296039938926697,,,,
147,147,,0.39235934615135193,,,
147,147,0.39235934615135193,,,,
148,148,,0.3917407989501953,,,
148,148,0.3917407989501953,,,,
149,149,,0.3911040425300598,,,
149,149,0.3911040425300598,,,,
150,150,,0.3904484212398529,,,
150,150,0.3904484212398529,,,,
151,151,,0.3897729218006134,,,
151,151,0.3897729218006134,,,,
152,152,,0.38907691836357117,,,
