epoch,step,train/loss_epoch,train/loss_step
2334,2334,0.022626977413892746,
2335,2335,,0.022794216871261597
2335,2335,0.022794216871261597,
2336,2336,,0.023104403167963028
2336,2336,0.023104403167963028,
2337,2337,,0.023776249960064888
2337,2337,0.023776249960064888,
2338,2338,,0.02489664778113365
2338,2338,0.02489664778113365,
2339,2339,,0.027479160577058792
2339,2339,0.027479160577058792,
2340,2340,,0.031179189682006836
2340,2340,0.031179189682006836,
2341,2341,,0.04075026139616966
2341,2341,0.04075026139616966,
2342,2342,,0.049031805247068405
2342,2342,0.049031805247068405,
2343,2343,,0.07362634688615799
2343,2343,0.07362634688615799,
2344,2344,,0.06885246187448502
2344,2344,0.06885246187448502,
2345,2345,,0.0766151174902916
2345,2345,0.0766151174902916,
2346,2346,,0.04487105831503868
2346,2346,0.04487105831503868,
2347,2347,,0.02750425972044468
2347,2347,0.02750425972044468,
2348,2348,,0.026034800335764885
2348,2348,0.026034800335764885,
2349,2349,,0.035995811223983765
2349,2349,0.035995811223983765,
2350,2350,,0.04809023439884186
2350,2350,0.04809023439884186,
2351,2351,,0.036918818950653076
2351,2351,0.036918818950653076,
2352,2352,,0.026856286451220512
2352,2352,0.026856286451220512,
2353,2353,,0.025096694007515907
2353,2353,0.025096694007515907,
2354,2354,,0.031547918915748596
2354,2354,0.031547918915748596,
2355,2355,,0.036816615611314774
2355,2355,0.036816615611314774,
2356,2356,,0.029233774170279503
2356,2356,0.029233774170279503,
2357,2357,,0.023080864921212196
2357,2357,0.023080864921212196,
2358,2358,,0.024226639419794083
2358,2358,0.024226639419794083,
2359,2359,,0.028995560482144356
2359,2359,0.028995560482144356,
2360,2360,,0.030588973313570023
2360,2360,0.030588973313570023,
2361,2361,,0.025422126054763794
2361,2361,0.025422126054763794,
2362,2362,,0.02258218079805374
2362,2362,0.02258218079805374,
2363,2363,,0.024472296237945557
2363,2363,0.024472296237945557,
2364,2364,,0.02658780850470066
2364,2364,0.02658780850470066,
2365,2365,,0.02597220242023468
2365,2365,0.02597220242023468,
2366,2366,,0.02323490008711815
2366,2366,0.02323490008711815,
2367,2367,,0.02291637286543846
2367,2367,0.02291637286543846,
2368,2368,,0.024655628949403763
2368,2368,0.024655628949403763,
2369,2369,,0.024938082322478294
2369,2369,0.024938082322478294,
2370,2370,,0.02356882393360138
2370,2370,0.02356882393360138,
2371,2371,,0.02226753905415535
2371,2371,0.02226753905415535,
2372,2372,,0.022840751335024834
2372,2372,0.022840751335024834,
2373,2373,,0.024052992463111877
2373,2373,0.024052992463111877,
2374,2374,,0.023775417357683182
2374,2374,0.023775417357683182,
2375,2375,,0.022666985169053078
2375,2375,0.022666985169053078,
2376,2376,,0.022138075903058052
2376,2376,0.022138075903058052,
2377,2377,,0.02265985868871212
2377,2377,0.02265985868871212,
2378,2378,,0.023200392723083496
2378,2378,0.023200392723083496,
2379,2379,,0.022834355011582375
2379,2379,0.022834355011582375,
2380,2380,,0.02224976010620594
2380,2380,0.02224976010620594,
2381,2381,,0.02215806022286415
2381,2381,0.02215806022286415,
2382,2382,,0.022501476109027863
2382,2382,0.022501476109027863,
2383,2383,,0.02267179638147354
2383,2383,0.02267179638147354,
2384,2384,,0.02234698086977005
2384,2384,0.02234698086977005,
2385,2385,,0.022003166377544403
2385,2385,0.022003166377544403,
2386,2386,,0.022001760080456734
2386,2386,0.022001760080456734,
2387,2387,,0.022222183644771576
2387,2387,0.022222183644771576,
2388,2388,,0.02232212759554386
2388,2388,0.02232212759554386,
2389,2389,,0.022151516750454903
2389,2389,0.022151516750454903,
2390,2390,,0.021937377750873566
2390,2390,0.021937377750873566,
2391,2391,,0.02187385782599449
2391,2391,0.02187385782599449,
2392,2392,,0.021949727088212967
2392,2392,0.021949727088212967,
2393,2393,,0.02201702818274498
2393,2393,0.02201702818274498,
2394,2394,,0.021969664841890335
2394,2394,0.021969664841890335,
2395,2395,,0.02186592109501362
2395,2395,0.02186592109501362,
2396,2396,,0.021792296320199966
2396,2396,0.021792296320199966,
2397,2397,,0.0217866413295269
2397,2397,0.0217866413295269,
2398,2398,,0.021815184503793716
2398,2398,0.021815184503793716,
2399,2399,,0.021816130727529526
2399,2399,0.021816130727529526,
2400,2400,,0.021771937608718872
2400,2400,0.021771937608718872,
2401,2401,,0.021704956889152527
2401,2401,0.021704956889152527,
2402,2402,,0.02165900729596615
2402,2402,0.02165900729596615,
2403,2403,,0.021653158590197563
2403,2403,0.021653158590197563,
2404,2404,,0.02166927233338356
2404,2404,0.02166927233338356,
2405,2405,,0.02167239785194397
2405,2405,0.02167239785194397,
2406,2406,,0.02164112590253353
2406,2406,0.02164112590253353,
2407,2407,,0.021589936688542366
2407,2407,0.021589936688542366,
2408,2408,,0.021548207849264145
2408,2408,0.021548207849264145,
2409,2409,,0.021533001214265823
2409,2409,0.021533001214265823,
2410,2410,,0.021535852923989296
2410,2410,0.021535852923989296,
2411,2411,,0.021533994004130363
2411,2411,0.021533994004130363,
2412,2412,,0.021513614803552628
2412,2412,0.021513614803552628,
2413,2413,,0.021479954943060875
2413,2413,0.021479954943060875,
2414,2414,,0.021449076011776924
2414,2414,0.021449076011776924,
2415,2415,,0.021430714055895805
2415,2415,0.021430714055895805,
2416,2416,,0.02142222784459591
2416,2416,0.02142222784459591,
2417,2417,,0.021413546055555344
2417,2417,0.021413546055555344,
2418,2418,,0.021397100761532784
2418,2418,0.021397100761532784,
2419,2419,,0.021373484283685684
2419,2419,0.021373484283685684,
2420,2420,,0.021348318085074425
2420,2420,0.021348318085074425,
2421,2421,,0.021326782181859016
2421,2421,0.021326782181859016,
2422,2422,,0.02131030708551407
2422,2422,0.02131030708551407,
2423,2423,,0.02129698172211647
2423,2423,0.02129698172211647,
2424,2424,,0.02128383331000805
2424,2424,0.02128383331000805,
2425,2425,,0.0212689358741045
2425,2425,0.0212689358741045,
2426,2426,,0.021251613274216652
2426,2426,0.021251613274216652,
2427,2427,,0.021232301369309425
2427,2427,0.021232301369309425,
2428,2428,,0.021212223917245865
2428,2428,0.021212223917245865,
2429,2429,,0.021192796528339386
2429,2429,0.021192796528339386,
2430,2430,,0.021175051108002663
2430,2430,0.021175051108002663,
2431,2431,,0.02115916833281517
2431,2431,0.02115916833281517,
2432,2432,,0.021144287660717964
2432,2432,0.021144287660717964,
2433,2433,,0.021129131317138672
2433,2433,0.021129131317138672,
2434,2434,,0.021112659946084023
2434,2434,0.021112659946084023,
2435,2435,,0.02109484001994133
2435,2435,0.02109484001994133,
2436,2436,,0.021076293662190437
2436,2436,0.021076293662190437,
2437,2437,,0.02105799689888954
2437,2437,0.02105799689888954,
2438,2438,,0.02104058302938938
2438,2438,0.02104058302938938,
2439,2439,,0.021024074405431747
2439,2439,0.021024074405431747,
2440,2440,,0.021008066833019257
2440,2440,0.021008066833019257,
2441,2441,,0.020992057397961617
2441,2441,0.020992057397961617,
2442,2442,,0.020975656807422638
2442,2442,0.020975656807422638,
2443,2443,,0.02095889300107956
2443,2443,0.02095889300107956,
2444,2444,,0.02094188518822193
2444,2444,0.02094188518822193,
2445,2445,,0.02092481032013893
2445,2445,0.02092481032013893,
2446,2446,,0.020907970145344734
2446,2446,0.020907970145344734,
2447,2447,,0.020891550928354263
2447,2447,0.020891550928354263,
2448,2448,,0.020875751972198486
2448,2448,0.020875751972198486,
2449,2449,,0.020860916003584862
2449,2449,0.020860916003584862,
2450,2450,,0.020847611129283905
2450,2450,0.020847611129283905,
2451,2451,,0.020836882293224335
2451,2451,0.020836882293224335,
2452,2452,,0.02083049900829792
2452,2452,0.02083049900829792,
2453,2453,,0.020832344889640808
2453,2453,0.020832344889640808,
2454,2454,,0.020848900079727173
2454,2454,0.020848900079727173,
2455,2455,,0.020894937217235565
2455,2455,0.020894937217235565,
2456,2456,,0.02099415473639965
2456,2456,0.02099415473639965,
2457,2457,,0.021206121891736984
2457,2457,0.021206121891736984,
2458,2458,,0.021617406979203224
2458,2458,0.021617406979203224,
2459,2459,,0.02248527482151985
2459,2459,0.02248527482151985,
2460,2460,,0.02410070039331913
2460,2460,0.02410070039331913,
2461,2461,,0.027628222480416298
2461,2461,0.027628222480416298,
2462,2462,,0.03357240557670593
2462,2462,0.03357240557670593,
2463,2463,,0.04677491635084152
2463,2463,0.04677491635084152,
2464,2464,,0.062060076743364334
2464,2464,0.062060076743364334,
2465,2465,,0.09086772799491882
2465,2465,0.09086772799491882,
2466,2466,,0.08866430819034576
2466,2466,0.08866430819034576,
2467,2467,,0.07451198995113373
2467,2467,0.07451198995113373,
2468,2468,,0.03807928040623665
2468,2468,0.03807928040623665,
2469,2469,,0.024178562685847282
2469,2469,0.024178562685847282,
2470,2470,,0.036206673830747604
2470,2470,0.036206673830747604,
2471,2471,,0.049974385648965836
2471,2471,0.049974385648965836,
2472,2472,,0.04473787918686867
2472,2472,0.04473787918686867,
2473,2473,,0.028188107535243034
2473,2473,0.028188107535243034,
2474,2474,,0.028175629675388336
2474,2474,0.028175629675388336,
2475,2475,,0.036733318120241165
2475,2475,0.036733318120241165,
2476,2476,,0.03486672416329384
2476,2476,0.03486672416329384,
2477,2477,,0.025477472692728043
2477,2477,0.025477472692728043,
2478,2478,,0.02633719891309738
2478,2478,0.02633719891309738,
2479,2479,,0.03262297436594963
2479,2479,0.03262297436594963,
2480,2480,,0.027821313589811325
2480,2480,0.027821313589811325,
2481,2481,,0.0224592462182045
2481,2481,0.0224592462182045,
2482,2482,,0.026008205488324165
2482,2482,0.026008205488324165,
2483,2483,,0.028854304924607277
2483,2483,0.028854304924607277,
2484,2484,,0.02430301159620285
2484,2484,0.02430301159620285,
2485,2485,,0.02119939774274826
2485,2485,0.02119939774274826,
2486,2486,,0.024805033579468727
2486,2486,0.024805033579468727,
2487,2487,,0.02675488218665123
2487,2487,0.02675488218665123,
2488,2488,,0.022553639486432076
2488,2488,0.022553639486432076,
2489,2489,,0.021150562912225723
2489,2489,0.021150562912225723,
2490,2490,,0.023872189223766327
2490,2490,0.023872189223766327,
2491,2491,,0.023925336077809334
2491,2491,0.023925336077809334,
2492,2492,,0.021547170355916023
2492,2492,0.021547170355916023,
2493,2493,,0.02139018476009369
2493,2493,0.02139018476009369,
2494,2494,,0.022946659475564957
2494,2494,0.022946659475564957,
2495,2495,,0.022441886365413666
2495,2495,0.022441886365413666,
2496,2496,,0.020982839167118073
2496,2496,0.020982839167118073,
2497,2497,,0.021357905119657516
2497,2497,0.021357905119657516,
2498,2498,,0.022216029465198517
2498,2498,0.022216029465198517,
2499,2499,,0.02154955267906189
2499,2499,0.02154955267906189,
2500,2500,,0.020710062235593796
2500,2500,0.020710062235593796,
2501,2501,,0.021122030913829803
2501,2501,0.021122030913829803,
2502,2502,,0.021612560376524925
2502,2502,0.021612560376524925,
2503,2503,,0.02109510265290737
2503,2503,0.02109510265290737,
2504,2504,,0.020541232079267502
2504,2504,0.020541232079267502,
2505,2505,,0.020846819505095482
2505,2505,0.020846819505095482,
2506,2506,,0.02121705561876297
2506,2506,0.02121705561876297,
2507,2507,,0.02086617983877659
2507,2507,0.02086617983877659,
2508,2508,,0.02042183093726635
2508,2508,0.02042183093726635,
2509,2509,,0.020581377670168877
2509,2509,0.020581377670168877,
2510,2510,,0.020872583612799644
2510,2510,0.020872583612799644,
2511,2511,,0.020709320902824402
2511,2511,0.020709320902824402,
2512,2512,,0.02037064917385578
2512,2512,0.02037064917385578,
2513,2513,,0.020372265949845314
2513,2513,0.020372265949845314,
2514,2514,,0.0205805953592062
2514,2514,0.0205805953592062,
2515,2515,,0.020559025928378105
2515,2515,0.020559025928378105,
2516,2516,,0.02034306898713112
2516,2516,0.02034306898713112,
2517,2517,,0.020251521840691566
2517,2517,0.020251521840691566,
2518,2518,,0.020343000069260597
2518,2518,0.020343000069260597,
2519,2519,,0.020390981808304787
2519,2519,0.020390981808304787,
2520,2520,,0.020292267203330994
2520,2520,0.020292267203330994,
2521,2521,,0.020191049203276634
2521,2521,0.020191049203276634,
2522,2522,,0.02019454725086689
2522,2522,0.02019454725086689,
2523,2523,,0.020230280235409737
2523,2523,0.020230280235409737,
2524,2524,,0.020203983411192894
2524,2524,0.020203983411192894,
2525,2525,,0.02013603411614895
2525,2525,0.02013603411614895,
2526,2526,,0.02010010927915573
2526,2526,0.02010010927915573,
2527,2527,,0.02010323666036129
2527,2527,0.02010323666036129,
2528,2528,,0.020096272230148315
2528,2528,0.020096272230148315,
2529,2529,,0.02006402052938938
2529,2529,0.02006402052938938,
2530,2530,,0.02003221958875656
2530,2530,0.02003221958875656,
2531,2531,,0.020014949142932892
2531,2531,0.020014949142932892,
2532,2532,,0.020000576972961426
2532,2532,0.020000576972961426,
2533,2533,,0.01997731812298298
2533,2533,0.01997731812298298,
2534,2534,,0.01995314471423626
2534,2534,0.01995314471423626,
2535,2535,,0.019937897101044655
2535,2535,0.019937897101044655,
2536,2536,,0.019924452528357506
2536,2536,0.019924452528357506,
2537,2537,,0.019902367144823074
2537,2537,0.019902367144823074,
2538,2538,,0.01987592875957489
2538,2538,0.01987592875957489,
2539,2539,,0.019857162609696388
2539,2539,0.019857162609696388,
2540,2540,,0.019846942275762558
2540,2540,0.019846942275762558,
2541,2541,,0.01983368583023548
2541,2541,0.01983368583023548,
2542,2542,,0.01981041394174099
2542,2542,0.01981041394174099,
2543,2543,,0.019784336909651756
2543,2543,0.019784336909651756,
2544,2544,,0.01976623572409153
2544,2544,0.01976623572409153,
2545,2545,,0.01975593902170658
2545,2545,0.01975593902170658,
2546,2546,,0.019743379205465317
2546,2546,0.019743379205465317,
2547,2547,,0.019722623750567436
2547,2547,0.019722623750567436,
2548,2548,,0.019698647782206535
2548,2548,0.019698647782206535,
2549,2549,,0.019679691642522812
2549,2549,0.019679691642522812,
2550,2550,,0.01966704986989498
2550,2550,0.01966704986989498,
2551,2551,,0.019654570147395134
2551,2551,0.019654570147395134,
2552,2552,,0.019636929035186768
2552,2552,0.019636929035186768,
2553,2553,,0.01961582526564598
2553,2553,0.01961582526564598,
2554,2554,,0.019596431404352188
2554,2554,0.019596431404352188,
2555,2555,,0.019580982625484467
2555,2555,0.019580982625484467,
2556,2556,,0.019567051902413368
2556,2556,0.019567051902413368,
2557,2557,,0.019551143050193787
2557,2557,0.019551143050193787,
2558,2558,,0.019532835111021996
2558,2558,0.019532835111021996,
2559,2559,,0.019514530897140503
2559,2559,0.019514530897140503,
2560,2560,,0.019497917965054512
2560,2560,0.019497917965054512,
2561,2561,,0.019482433795928955
2561,2561,0.019482433795928955,
2562,2562,,0.019466457888484
2562,2562,0.019466457888484,
2563,2563,,0.019449390470981598
2563,2563,0.019449390470981598,
2564,2564,,0.019432226195931435
2564,2564,0.019432226195931435,
2565,2565,,0.01941598206758499
2565,2565,0.01941598206758499,
2566,2566,,0.01940058171749115
2566,2566,0.01940058171749115,
2567,2567,,0.01938517391681671
2567,2567,0.01938517391681671,
2568,2568,,0.019369300454854965
2568,2568,0.019369300454854965,
2569,2569,,0.019353443756699562
2569,2569,0.019353443756699562,
2570,2570,,0.019338831305503845
2570,2570,0.019338831305503845,
2571,2571,,0.01932619884610176
2571,2571,0.01932619884610176,
2572,2572,,0.0193161703646183
2572,2572,0.0193161703646183,
2573,2573,,0.01930941268801689
2573,2573,0.01930941268801689,
2574,2574,,0.019308948889374733
2574,2574,0.019308948889374733,
2575,2575,,0.01931878924369812
2575,2575,0.01931878924369812,
2576,2576,,0.019349973648786545
2576,2576,0.019349973648786545,
2577,2577,,0.019413653761148453
2577,2577,0.019413653761148453,
2578,2578,,0.019547825679183006
2578,2578,0.019547825679183006,
2579,2579,,0.01978295110166073
2579,2579,0.01978295110166073,
2580,2580,,0.020269423723220825
2580,2580,0.020269423723220825,
2581,2581,,0.021064894273877144
2581,2581,0.021064894273877144,
2582,2582,,0.022805046290159225
2582,2582,0.022805046290159225,
2583,2583,,0.025325855240225792
2583,2583,0.025325855240225792,
2584,2584,,0.03137928992509842
2584,2584,0.03137928992509842,
2585,2585,,0.03767230361700058
2585,2585,0.03767230361700058,
2586,2586,,0.05469129979610443
2586,2586,0.05469129979610443,
2587,2587,,0.05833503603935242
2587,2587,0.05833503603935242,
2588,2588,,0.07640975713729858
2588,2588,0.07640975713729858,
2589,2589,,0.05238234996795654
2589,2589,0.05238234996795654,
2590,2590,,0.036902640014886856
2590,2590,0.036902640014886856,
2591,2591,,0.02213609591126442
2591,2591,0.02213609591126442,
2592,2592,,0.022966839373111725
2592,2592,0.022966839373111725,
2593,2593,,0.034195709973573685
2593,2593,0.034195709973573685,
2594,2594,,0.03754034638404846
2594,2594,0.03754034638404846,
2595,2595,,0.03614911437034607
2595,2595,0.03614911437034607,
2596,2596,,0.024409987032413483
2596,2596,0.024409987032413483,
2597,2597,,0.020990556105971336
2597,2597,0.020990556105971336,
2598,2598,,0.02642633765935898
2598,2598,0.02642633765935898,
2599,2599,,0.029870660975575447
2599,2599,0.029870660975575447,
2600,2600,,0.02914806455373764
2600,2600,0.02914806455373764,
2601,2601,,0.02215813845396042
2601,2601,0.02215813845396042,
2602,2602,,0.020114783197641373
2602,2602,0.020114783197641373,
2603,2603,,0.024101030081510544
2603,2603,0.024101030081510544,
2604,2604,,0.02639433927834034
2604,2604,0.02639433927834034,
2605,2605,,0.025037255138158798
2605,2605,0.025037255138158798,
2606,2606,,0.020482603460550308
2606,2606,0.020482603460550308,
2607,2607,,0.019539805129170418
2607,2607,0.019539805129170418,
2608,2608,,0.022340109571814537
2608,2608,0.022340109571814537,
2609,2609,,0.023673251271247864
2609,2609,0.023673251271247864,
2610,2610,,0.02224292978644371
2610,2610,0.02224292978644371,
2611,2611,,0.019555095583200455
2611,2611,0.019555095583200455,
2612,2612,,0.019433684647083282
2612,2612,0.019433684647083282,
2613,2613,,0.021097693592309952
2613,2613,0.021097693592309952,
2614,2614,,0.02146212011575699
2614,2614,0.02146212011575699,
2615,2615,,0.020336207002401352
2615,2615,0.020336207002401352,
2616,2616,,0.019153783097863197
2616,2616,0.019153783097863197,
2617,2617,,0.01953413523733616
2617,2617,0.01953413523733616,
2618,2618,,0.020449580624699593
2618,2618,0.020449580624699593,
2619,2619,,0.02017074264585972
2619,2619,0.02017074264585972,
2620,2620,,0.01928677223622799
2620,2620,0.01928677223622799,
2621,2621,,0.018868885934352875
2621,2621,0.018868885934352875,
2622,2622,,0.019323360174894333
2622,2622,0.019323360174894333,
2623,2623,,0.019842080771923065
2623,2623,0.019842080771923065,
2624,2624,,0.019546929746866226
2624,2624,0.019546929746866226,
2625,2625,,0.018982889130711555
2625,2625,0.018982889130711555,
2626,2626,,0.0188293494284153
2626,2626,0.0188293494284153,
2627,2627,,0.019105125218629837
2627,2627,0.019105125218629837,
2628,2628,,0.019309356808662415
2628,2628,0.019309356808662415,
2629,2629,,0.0190818440169096
2629,2629,0.0190818440169096,
2630,2630,,0.018755605444312096
2630,2630,0.018755605444312096,
2631,2631,,0.01871854066848755
2631,2631,0.01871854066848755,
2632,2632,,0.018915364518761635
2632,2632,0.018915364518761635,
2633,2633,,0.01901998370885849
2633,2633,0.01901998370885849,
2634,2634,,0.018865695223212242
2634,2634,0.018865695223212242,
2635,2635,,0.01865921914577484
2635,2635,0.01865921914577484,
2636,2636,,0.018619690090417862
2636,2636,0.018619690090417862,
2637,2637,,0.018733743578195572
2637,2637,0.018733743578195572,
2638,2638,,0.01880090869963169
2638,2638,0.01880090869963169,
2639,2639,,0.01871156506240368
2639,2639,0.01871156506240368,
2640,2640,,0.018576228991150856
2640,2640,0.018576228991150856,
2641,2641,,0.018521521240472794
2641,2641,0.018521521240472794,
2642,2642,,0.018569182604551315
2642,2642,0.018569182604551315,
2643,2643,,0.018613163381814957
2643,2643,0.018613163381814957,
2644,2644,,0.018569158390164375
2644,2644,0.018569158390164375,
2645,2645,,0.01848260872066021
2645,2645,0.01848260872066021,
2646,2646,,0.018428144976496696
2646,2646,0.018428144976496696,
2647,2647,,0.018439099192619324
2647,2647,0.018439099192619324,
2648,2648,,0.018472790718078613
2648,2648,0.018472790718078613,
2649,2649,,0.01846500113606453
2649,2649,0.01846500113606453,
2650,2650,,0.01841704361140728
2650,2650,0.01841704361140728,
2651,2651,,0.018367549404501915
2651,2651,0.018367549404501915,
2652,2652,,0.01835143379867077
2652,2652,0.01835143379867077,
2653,2653,,0.01836654730141163
2653,2653,0.01836654730141163,
2654,2654,,0.01837960071861744
2654,2654,0.01837960071861744,
2655,2655,,0.018374035134911537
2655,2655,0.018374035134911537,
2656,2656,,0.018362870439887047
2656,2656,0.018362870439887047,
2657,2657,,0.018375705927610397
2657,2657,0.018375705927610397,
2658,2658,,0.01843852736055851
2658,2658,0.01843852736055851,
2659,2659,,0.018560079857707024
2659,2659,0.018560079857707024,
2660,2660,,0.018780099228024483
2660,2660,0.018780099228024483,
2661,2661,,0.019131295382976532
2661,2661,0.019131295382976532,
2662,2662,,0.019833652302622795
2662,2662,0.019833652302622795,
2663,2663,,0.02099895104765892
2663,2663,0.02099895104765892,
2664,2664,,0.023387964814901352
2664,2664,0.023387964814901352,
2665,2665,,0.027032116428017616
2665,2665,0.027032116428017616,
2666,2666,,0.03445029631257057
2666,2666,0.03445029631257057,
2667,2667,,0.042904242873191833
2667,2667,0.042904242873191833,
2668,2668,,0.058571767061948776
2668,2668,0.058571767061948776,
2669,2669,,0.06175775080919266
2669,2669,0.06175775080919266,
2670,2670,,0.06286000460386276
2670,2670,0.06286000460386276,
2671,2671,,0.04059987887740135
2671,2671,0.04059987887740135,
2672,2672,,0.02317086048424244
2672,2672,0.02317086048424244,
2673,2673,,0.019458390772342682
2673,2673,0.019458390772342682,
2674,2674,,0.02869339846074581
2674,2674,0.02869339846074581,
2675,2675,,0.037765488028526306
2675,2675,0.037765488028526306,
2676,2676,,0.03313210979104042
2676,2676,0.03313210979104042,
2677,2677,,0.02342403307557106
2677,2677,0.02342403307557106,
2678,2678,,0.01955784112215042
2678,2678,0.01955784112215042,
2679,2679,,0.024755792692303658
2679,2679,0.024755792692303658,
2680,2680,,0.029041742905974388
2680,2680,0.029041742905974388,
2681,2681,,0.025547586381435394
2681,2681,0.025547586381435394,
2682,2682,,0.02049976773560047
2682,2682,0.02049976773560047,
2683,2683,,0.020274421200156212
2683,2683,0.020274421200156212,
2684,2684,,0.02371196076273918
2684,2684,0.02371196076273918,
2685,2685,,0.024030784144997597
2685,2685,0.024030784144997597,
2686,2686,,0.0209704227745533
2686,2686,0.0209704227745533,
2687,2687,,0.01947331428527832
2687,2687,0.01947331428527832,
2688,2688,,0.020642774179577827
2688,2688,0.020642774179577827,
2689,2689,,0.02175542525947094
2689,2689,0.02175542525947094,
2690,2690,,0.020644035190343857
2690,2690,0.020644035190343857,
2691,2691,,0.019207417964935303
2691,2691,0.019207417964935303,
2692,2692,,0.01938408799469471
2692,2692,0.01938408799469471,
2693,2693,,0.02011856436729431
2693,2693,0.02011856436729431,
2694,2694,,0.01994425803422928
2694,2694,0.01994425803422928,
2695,2695,,0.01904631219804287
2695,2695,0.01904631219804287,
2696,2696,,0.018749602138996124
2696,2696,0.018749602138996124,
2697,2697,,0.019124716520309448
2697,2697,0.019124716520309448,
2698,2698,,0.019275939092040062
2698,2698,0.019275939092040062,
2699,2699,,0.018951747566461563
2699,2699,0.018951747566461563,
2700,2700,,0.01851494424045086
2700,2700,0.01851494424045086,
2701,2701,,0.018457643687725067
2701,2701,0.018457643687725067,
2702,2702,,0.018639232963323593
2702,2702,0.018639232963323593,
2703,2703,,0.018679991364479065
2703,2703,0.018679991364479065,
2704,2704,,0.01852312684059143
2704,2704,0.01852312684059143,
2705,2705,,0.018269367516040802
2705,2705,0.018269367516040802,
2706,2706,,0.018157828599214554
2706,2706,0.018157828599214554,
2707,2707,,0.018245544284582138
2707,2707,0.018245544284582138,
2708,2708,,0.01833084039390087
2708,2708,0.01833084039390087,
2709,2709,,0.018259845674037933
2709,2709,0.018259845674037933,
2710,2710,,0.018061937764286995
2710,2710,0.018061937764286995,
2711,2711,,0.017944322898983955
2711,2711,0.017944322898983955,
2712,2712,,0.018014617264270782
2712,2712,0.018014617264270782,
2713,2713,,0.01810467429459095
2713,2713,0.01810467429459095,
2714,2714,,0.018039995804429054
2714,2714,0.018039995804429054,
2715,2715,,0.01788046583533287
2715,2715,0.01788046583533287,
2716,2716,,0.01780804991722107
2716,2716,0.01780804991722107,
2717,2717,,0.017874935641884804
2717,2717,0.017874935641884804,
2718,2718,,0.01793646812438965
2718,2718,0.01793646812438965,
2719,2719,,0.01786797121167183
2719,2719,0.01786797121167183,
2720,2720,,0.017745815217494965
2720,2720,0.017745815217494965,
2721,2721,,0.017708372324705124
2721,2721,0.017708372324705124,
2722,2722,,0.017761575058102608
2722,2722,0.017761575058102608,
2723,2723,,0.017795873805880547
2723,2723,0.017795873805880547,
2724,2724,,0.017740242183208466
2724,2724,0.017740242183208466,
2725,2725,,0.017654256895184517
2725,2725,0.017654256895184517,
2726,2726,,0.01762797124683857
2726,2726,0.01762797124683857,
2727,2727,,0.01765679381787777
2727,2727,0.01765679381787777,
2728,2728,,0.017672661691904068
2728,2728,0.017672661691904068,
2729,2729,,0.01763916015625
2729,2729,0.01763916015625,
2730,2730,,0.01758701168000698
2730,2730,0.01758701168000698,
2731,2731,,0.017562223598361015
2731,2731,0.017562223598361015,
2732,2732,,0.017564332112669945
2732,2732,0.017564332112669945,
2733,2733,,0.017563439905643463
2733,2733,0.017563439905643463,
2734,2734,,0.017546338960528374
2734,2734,0.017546338960528374,
2735,2735,,0.017522942274808884
2735,2735,0.017522942274808884,
2736,2736,,0.01750573143362999
2736,2736,0.01750573143362999,
2737,2737,,0.017492568120360374
2737,2737,0.017492568120360374,
2738,2738,,0.017475973814725876
2738,2738,0.017475973814725876,
2739,2739,,0.01745942234992981
2739,2739,0.01745942234992981,
2740,2740,,0.017448730766773224
2740,2740,0.017448730766773224,
2741,2741,,0.017441393807530403
2741,2741,0.017441393807530403,
2742,2742,,0.017429295927286148
2742,2742,0.017429295927286148,
2743,2743,,0.01740903966128826
2743,2743,0.01740903966128826,
2744,2744,,0.017388498410582542
2744,2744,0.017388498410582542,
2745,2745,,0.017376098781824112
2745,2745,0.017376098781824112,
2746,2746,,0.01736994832754135
2746,2746,0.01736994832754135,
2747,2747,,0.017361896112561226
2747,2747,0.017361896112561226,
2748,2748,,0.01734691485762596
2748,2748,0.01734691485762596,
2749,2749,,0.017328301444649696
2749,2749,0.017328301444649696,
2750,2750,,0.0173126682639122
2750,2750,0.0173126682639122,
2751,2751,,0.017301538959145546
2751,2751,0.017301538959145546,
2752,2752,,0.017291821539402008
2752,2752,0.017291821539402008,
2753,2753,,0.017280330881476402
2753,2753,0.017280330881476402,
2754,2754,,0.01726697012782097
2754,2754,0.01726697012782097,
2755,2755,,0.017253682017326355
2755,2755,0.017253682017326355,
2756,2756,,0.017241187393665314
2756,2756,0.017241187393665314,
2757,2757,,0.017228592187166214
2757,2757,0.017228592187166214,
2758,2758,,0.017215581610798836
2758,2758,0.017215581610798836,
2759,2759,,0.017202800139784813
2759,2759,0.017202800139784813,
2760,2760,,0.017191190272569656
2760,2760,0.017191190272569656,
2761,2761,,0.01718035899102688
2761,2761,0.01718035899102688,
2762,2762,,0.017168929800391197
2762,2762,0.017168929800391197,
2763,2763,,0.017156323418021202
2763,2763,0.017156323418021202,
2764,2764,,0.01714308001101017
2764,2764,0.01714308001101017,
2765,2765,,0.01713036559522152
2765,2765,0.01713036559522152,
2766,2766,,0.017118677496910095
2766,2766,0.017118677496910095,
2767,2767,,0.01710744947195053
2767,2767,0.01710744947195053,
2768,2768,,0.017096005380153656
2768,2768,0.017096005380153656,
2769,2769,,0.017084231600165367
2769,2769,0.017084231600165367,
2770,2770,,0.017072413116693497
2770,2770,0.017072413116693497,
