epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
0,0,,3.9201011657714844,,,
0,0,3.9201011657714844,,,,
1,1,,2.6771962642669678,,,
1,1,2.6771962642669678,,,,
2,2,,1.7898015975952148,,,
2,2,1.7898015975952148,,,,
3,3,,1.1995792388916016,,,
3,3,1.1995792388916016,,,,
4,4,,0.8418989181518555,,,
4,4,0.8418989181518555,,,,
5,5,,0.6537237763404846,,,
5,5,0.6537237763404846,,,,
6,6,,0.580324649810791,,,
6,6,0.580324649810791,,,,
7,7,,0.5778394341468811,,,
7,7,0.5778394341468811,,,,
8,8,,0.6120802164077759,,,
8,8,0.6120802164077759,,,,
9,9,,0.6573635935783386,,,
9,9,0.6573635935783386,,,,
10,10,,0.6964609622955322,,,
10,10,0.6964609622955322,,,,
11,11,,0.7201297283172607,,,
11,11,0.7201297283172607,,,,
12,12,,0.7256554961204529,,,
12,12,0.7256554961204529,,,,
13,13,,0.7148292064666748,,,
13,13,0.7148292064666748,,,,
14,14,,0.691897988319397,,,
14,14,0.691897988319397,,,,
15,15,,0.6618718504905701,,,
15,15,0.6618718504905701,,,,
16,16,,0.6293542981147766,,,
16,16,0.6293542981147766,,,,
17,17,,0.5978984832763672,,,
17,17,0.5978984832763672,,,,
18,18,,0.5697953104972839,,,
18,18,0.5697953104972839,,,,
19,19,,0.5461680293083191,,,
19,19,0.5461680293083191,,,,
20,20,,0.5272353887557983,,,
20,20,0.5272353887557983,,,,
21,21,,0.5126317739486694,,,
21,21,0.5126317739486694,,,,
22,22,,0.5016999840736389,,,
22,22,0.5016999840736389,,,,
23,23,,0.49371179938316345,,,
23,23,0.49371179938316345,,,,
24,24,,0.48800304532051086,,,
24,24,0.48800304532051086,,,,
25,25,,0.484034925699234,,,
25,25,0.484034925699234,,,,
26,26,,0.4813993275165558,,,
26,26,0.4813993275165558,,,,
27,27,,0.4797944128513336,,,
27,27,0.4797944128513336,,,,
28,28,,0.47898492217063904,,,
28,28,0.47898492217063904,,,,
29,29,,0.47876620292663574,,,
29,29,0.47876620292663574,,,,
30,30,,0.4789360463619232,,,
30,30,0.4789360463619232,,,,
31,31,,0.4792817234992981,,,
31,31,0.4792817234992981,,,,
32,32,,0.4795813262462616,,,
32,32,0.4795813262462616,,,,
33,33,,0.47961685061454773,,,
33,33,0.47961685061454773,,,,
34,34,,0.4791950285434723,,,
34,34,0.4791950285434723,,,,
35,35,,0.4781682789325714,,,
35,35,0.4781682789325714,,,,
36,36,,0.4764537215232849,,,
36,36,0.4764537215232849,,,,
37,37,,0.47404301166534424,,,
37,37,0.47404301166534424,,,,
38,38,,0.4710029363632202,,,
38,38,0.4710029363632202,,,,
