epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
107,107,19893.845703125,,,,
108,108,,18908.224609375,,,
108,108,18908.224609375,,,,
109,109,,17927.427734375,,,
109,109,17927.427734375,,,,
110,110,,16957.6015625,,,
110,110,16957.6015625,,,,
111,111,,16005.65625,,,
111,111,16005.65625,,,,
112,112,,15079.2822265625,,,
112,112,15079.2822265625,,,,
113,113,,14186.9287109375,,,
113,113,14186.9287109375,,,,
114,114,,13337.7138671875,,,
114,114,13337.7138671875,,,,
115,115,,12541.240234375,,,
115,115,12541.240234375,,,,
116,116,,11807.26171875,,,
116,116,11807.26171875,,,,
117,117,,11145.19921875,,,
117,117,11145.19921875,,,,
118,118,,10563.4755859375,,,
118,118,10563.4755859375,,,,
119,119,,10068.6396484375,,,
119,119,10068.6396484375,,,,
120,120,,9664.3837890625,,,
120,120,9664.3837890625,,,,
121,121,,9350.4658203125,,,
121,121,9350.4658203125,,,,
122,122,,9121.8828125,,,
122,122,9121.8828125,,,,
123,123,,8968.390625,,,
123,123,8968.390625,,,,
124,124,,8874.7626953125,,,
124,124,8874.7626953125,,,,
125,125,,8821.9833984375,,,
125,125,8821.9833984375,,,,
126,126,,8789.3779296875,,,
126,126,8789.3779296875,,,,
127,127,,8757.263671875,,,
127,127,8757.263671875,,,,
128,128,,8709.6728515625,,,
128,128,8709.6728515625,,,,
129,129,,8637.6943359375,,,
129,129,8637.6943359375,,,,
130,130,,8548.1025390625,,,
130,130,8548.1025390625,,,,
131,131,,8448.4521484375,,,
131,131,8448.4521484375,,,,
132,132,,8269.0244140625,,,
132,132,8269.0244140625,,,,
133,133,,8088.40380859375,,,
133,133,8088.40380859375,,,,
134,134,,7948.220703125,,,
134,134,7948.220703125,,,,
135,135,,7757.1318359375,,,
135,135,7757.1318359375,,,,
136,136,,7637.486328125,,,
136,136,7637.486328125,,,,
137,137,,7490.45703125,,,
137,137,7490.45703125,,,,
138,138,,7401.37451171875,,,
138,138,7401.37451171875,,,,
