epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
319,319,,1367.1015625,,,
319,319,1367.1015625,,,,
320,320,,1363.138427734375,,,
320,320,1363.138427734375,,,,
321,321,,1359.164794921875,,,
321,321,1359.164794921875,,,,
322,322,,1355.1793212890625,,,
322,322,1355.1793212890625,,,,
323,323,,1351.181884765625,,,
323,323,1351.181884765625,,,,
324,324,,1347.171142578125,,,
324,324,1347.171142578125,,,,
325,325,,1343.146484375,,,
325,325,1343.146484375,,,,
326,326,,1339.1058349609375,,,
326,326,1339.1058349609375,,,,
327,327,,1335.049072265625,,,
327,327,1335.049072265625,,,,
328,328,,1330.9742431640625,,,
328,328,1330.9742431640625,,,,
329,329,,1326.8802490234375,,,
329,329,1326.8802490234375,,,,
330,330,,1322.7655029296875,,,
330,330,1322.7655029296875,,,,
331,331,,1318.6285400390625,,,
331,331,1318.6285400390625,,,,
332,332,,1314.468017578125,,,
332,332,1314.468017578125,,,,
333,333,,1310.2811279296875,,,
333,333,1310.2811279296875,,,,
334,334,,1306.0670166015625,,,
334,334,1306.0670166015625,,,,
335,335,,1301.8232421875,,,
335,335,1301.8232421875,,,,
336,336,,1297.5474853515625,,,
336,336,1297.5474853515625,,,,
337,337,,1293.237548828125,,,
337,337,1293.237548828125,,,,
338,338,,1288.8914794921875,,,
338,338,1288.8914794921875,,,,
339,339,,1284.50634765625,,,
339,339,1284.50634765625,,,,
340,340,,1280.0802001953125,,,
340,340,1280.0802001953125,,,,
341,341,,1275.6112060546875,,,
341,341,1275.6112060546875,,,,
342,342,,1271.1009521484375,,,
342,342,1271.1009521484375,,,,
343,343,,1266.5555419921875,,,
343,343,1266.5555419921875,,,,
344,344,,1262.00439453125,,,
344,344,1262.00439453125,,,,
345,345,,1257.532470703125,,,
345,345,1257.532470703125,,,,
346,346,,1253.3558349609375,,,
346,346,1253.3558349609375,,,,
347,347,,1249.9556884765625,,,
347,347,1249.9556884765625,,,,
348,348,,1247.334716796875,,,
348,348,1247.334716796875,,,,
349,349,,1244.0792236328125,,,
349,349,1244.0792236328125,,,,
350,350,,1237.321533203125,,,
350,350,1237.321533203125,,,,
351,351,,1229.2899169921875,,,
351,351,1229.2899169921875,,,,
352,352,,1224.040771484375,,,
352,352,1224.040771484375,,,,
353,353,,1220.2147216796875,,,
353,353,1220.2147216796875,,,,
354,354,,1214.611083984375,,,
354,354,1214.611083984375,,,,
355,355,,1208.248291015625,,,
355,355,1208.248291015625,,,,
356,356,,1202.9029541015625,,,
356,356,1202.9029541015625,,,,
357,357,,1197.40478515625,,,
357,357,1197.40478515625,,,,
358,358,,1191.384521484375,,,
358,358,1191.384521484375,,,,
359,359,,1185.751953125,,,
359,359,1185.751953125,,,,
360,360,,1179.81591796875,,,
360,360,1179.81591796875,,,,
361,361,,1173.365966796875,,,
361,361,1173.365966796875,,,,
362,362,,1167.4449462890625,,,
362,362,1167.4449462890625,,,,
363,363,,1161.4884033203125,,,
363,363,1161.4884033203125,,,,
364,364,,1154.6754150390625,,,
364,364,1154.6754150390625,,,,
365,365,,1148.081787109375,,,
365,365,1148.081787109375,,,,
366,366,,1141.955810546875,,,
366,366,1141.955810546875,,,,
367,367,,1135.1041259765625,,,
367,367,1135.1041259765625,,,,
368,368,,1127.8865966796875,,,
368,368,1127.8865966796875,,,,
369,369,,1121.237548828125,,,
369,369,1121.237548828125,,,,
370,370,,1114.36865234375,,,
370,370,1114.36865234375,,,,
371,371,,1106.8238525390625,,,
371,371,1106.8238525390625,,,,
372,372,,1099.520263671875,,,
372,372,1099.520263671875,,,,
373,373,,1092.4207763671875,,,
373,373,1092.4207763671875,,,,
374,374,,1084.7652587890625,,,
374,374,1084.7652587890625,,,,
375,375,,1076.9388427734375,,,
375,375,1076.9388427734375,,,,
376,376,,1069.412841796875,,,
376,376,1069.412841796875,,,,
377,377,,1061.6717529296875,,,
377,377,1061.6717529296875,,,,
378,378,,1053.55859375,,,
378,378,1053.55859375,,,,
379,379,,1045.57568359375,,,
379,379,1045.57568359375,,,,
380,380,,1037.6612548828125,,,
380,380,1037.6612548828125,,,,
381,381,,1029.4432373046875,,,
